[5, 5, 5, 1]-lr-0.01
584,8804
461,8892
358,0949
273,4734
209,2803
168,1514
141,4650
124,6409
114,4539
108,4315
105,0381
103,2011
102,2734
101,8414
101,5821
101,4707
101,4139
101,3964
101,4215
101,3858
101,4146
101,3847
101,3884
101,4103
101,4053
101,3936
101,4275
101,4026
101,3943
101,4220
101,4188
101,4101
101,4515
101,4088
101,3855
101,3935
101,4920
101,4468
101,3836
101,4266
101,4956
101,4244
101,3923
101,4157
101,4243
101,4799
101,3943
101,4149
101,4135
101,4273
101,4781
101,4625
101,5009
101,3944
101,4003
101,3992
101,4150
101,4120
101,3956
101,5102
101,4674
101,4000
101,4629
101,4025
101,4346
101,4751
101,4781
101,4083
101,4586
101,4262
101,4057
101,4595
101,8928
101,4288
101,4408
101,4127
101,3800
101,4096
101,5017
101,4172
101,4109
101,4690
101,4438
101,4942
101,3152
101,3541
101,1850
101,1377
101,0432
100,9879
100,8989
100,8171
100,5434
100,4902
100,6089
100,2362
99,7445
99,4109
98,7999
98,2726
97,9894
97,8420
96,4523
95,7567
95,5072
94,9951
95,1868
94,7381
94,6297
94,4940
93,9853
93,5886
93,1099
92,8597
92,5890
92,3916
91,6375
91,5273
91,2322
90,3074
89,8913
89,7603
89,3852
88,8128
88,6021
88,3385
87,8775
87,7263
87,5154
87,4392
87,2030
87,1294
86,6966
86,7864
86,7605
86,6526
86,3248
86,2713
86,2659
86,1738
85,9852
86,0080
85,8645
85,6709
85,7194
85,5252
85,7206
85,6025
85,3808
85,1332
85,1645
85,1637
84,8892
85,1667
84,9136
84,9937
84,5877
84,5708
84,7156
84,7201
84,4939
84,3855
84,2849
84,3280
84,1366
84,5022
83,8941
83,9621
83,7638
83,6937
83,7918
83,5094
83,0199
82,7317
81,6871
81,2032
80,8448
80,5939
80,3084
80,3963
80,1685
80,0105
79,8967
79,8781
79,9032
79,7492
79,5186
79,4341
79,3730
79,5754
79,3340
79,2281
79,4412
79,2366
79,6446
79,1781
79,2521
79,4276
79,0506
79,0394
79,0082
79,0215
78,7412
79,0694
78,9864
78,9273
78,9024
79,0862
78,7325
78,7372
78,9397
78,6900
78,8049
78,8546
78,8257
78,6333
78,7662
78,6815
78,7170
78,7116
78,5685
78,9876
78,5064
78,8697
78,7771
78,5413
78,5400
78,6525
78,5423
78,5665
78,5477
78,4880
78,4908
78,3856
78,4815
78,3744
78,7195
78,8467
78,6422
78,3850
78,3252
78,3889
78,4035
78,1990
78,2669
78,4651
78,3210
78,2232
78,4335
78,7197
78,4864
78,2609
78,3098
78,2455
78,3508
78,2956
78,2854
78,2202
78,2473
78,1990
78,2369
78,1496
78,1153
78,1314
78,1927
78,1628
78,2943
78,2551
78,3900
78,0630
78,1389
78,1650
78,1052
78,2232
78,0350
78,0198
77,9976
78,0186
78,3141
77,9524
78,0823
78,2217
78,2194
78,1204
78,0939
78,0818
78,0264
78,0900
77,8741
78,0091
78,1881
78,1625
78,1015
77,9943
77,9796
77,9969
77,9413
77,9310
78,0251
78,0450
78,0334
77,9703
77,8189
78,0404
77,9286
77,7971
77,8873
77,9088
77,8575
77,7920
77,8744
77,8484
77,9660
77,8489
77,8641
77,8878
78,2125
77,7880
77,7893
77,9037
77,8599
77,8450
78,0083
77,8355
77,8957
77,7143
77,8832
77,7683
77,8019
77,8157
77,9221
77,8581
77,8388
78,1603
77,8536
77,8218
77,6381
77,6914
77,8980
77,7230
77,8290
77,6010
77,6892
77,6854
77,5911
77,6621
77,5952
77,5935
77,5994
77,5254
77,7275
77,6170
77,7652
77,7160
77,8347
78,0199
77,6376
77,5609
77,5436
77,6384
77,7622
77,6271
77,5581
77,5287
77,5256
77,6488
77,5057
77,5571
77,6532
77,6457
77,5535
77,6844
77,5411
77,5883
77,4829
77,5933
77,4950
77,6251
77,5680
77,8057
77,5325
77,4892
77,5535
77,7030
77,5265
77,4439
77,4624
77,5185
77,4410
77,5214
77,5240
77,5491
77,5204
77,4725
77,6474
77,5450
77,4113
77,4550
77,4930
77,4702
77,4523
77,2682
77,4010
77,5666
77,5514
77,4817
77,2881
77,4802
77,4194
77,4060
77,2510
77,3697
77,3711
77,3886
77,3712
77,4473
77,3974
77,4172
77,4583
77,4182
77,3528
77,3082
77,4470
77,5529
77,3313
77,2601
77,3952
77,2746
77,4431
77,3273
77,3339
77,2445
77,2228
77,3399
77,3199
77,2562
77,2918
77,2804
77,3389
77,3726
77,3701
77,1758
77,2207
77,3263
77,2851
77,3000
77,2855
77,2386
77,1359
77,2237
77,2593
77,3659
77,3005
77,2243
77,3617
77,3219
77,2684
77,1511
77,2141
77,1922
77,1616
77,1900
77,2275
77,0938
77,2903
77,1583
77,2341
77,2337
77,3403
77,2264
77,3482
77,2199
77,2379
77,3199
77,1683
77,1869
77,2937
77,1137
77,2084
77,1132
77,1166
77,0342
77,1147
77,2556
77,0775
77,2096
77,0815
77,0726
77,1801
77,1507
76,9973
77,0407
77,1023
77,0382
77,3837
77,1730
77,0439
77,3391
77,1300
77,2127
76,9632
77,1111
77,1866
77,0064
77,1035
77,0585
77,0814
77,0791
77,1859
77,0499
77,0244
76,9767
77,0894
77,0356
77,0593
77,0845
76,8972
76,9691
77,1742
77,1234
77,0354
76,9340
77,2322
76,9667
76,9459
77,2986
77,1228
77,0061
77,0369
77,1005
77,0606
77,1450
76,9851
76,9929
76,9470
76,9661
76,8686
76,9086
76,9809
76,9237
76,9657
77,0547
76,9253
77,1535
76,9487
77,0337
76,8726
76,9839
76,9937
76,9286
77,1446
76,9651
76,9920
76,8687
76,9376
76,8489
77,0697
76,9445
77,1613
76,8429
76,8919
76,8596
76,9506
76,9795
76,9175
76,8356
76,9029
76,9075
76,9500
76,8948
76,8330
76,8609
76,8715
76,8462
76,9750
76,8372
76,9395
76,8869
76,9402
76,8672
76,9836
76,8925
76,7313
76,8439
76,7907
77,1501
76,8308
77,0065
76,8392
76,8340
76,8135
77,0560
76,7873
76,7083
76,8931
76,7726
76,8396
76,7393
76,8107
77,0744
76,8693
76,8049
76,8064
77,1458
76,8781
76,8424
76,7229
76,8939
76,8579
76,8594
76,8312
76,9265
76,8901
76,7295
76,7666
76,8520
76,7356
76,7635
76,7267
76,8498
76,9207
76,7881
76,8490
76,6951
76,7834
76,8374
76,7006
76,7618
76,8205
76,9475
76,6999
76,7303
76,9044
76,6996
76,7515
76,7400
76,7101
77,0288
77,0279
76,7821
76,7113
76,8721
76,6173
76,7730
76,7636
76,7116
76,7542
76,8467
76,7229
76,8005
76,8652
76,6737
76,7700
76,6227
76,7251
76,9262
76,5912
76,8648
76,7222
76,7642
76,6911
76,7587
76,8082
76,7276
76,7054
76,6809
76,6028
76,6699
76,7462
76,7708
76,6897
76,7039
76,6951
76,7701
76,7931
76,6111
76,7059
76,5703
76,6621
76,7520
76,7082
76,8093
76,7119
76,7705
76,7201
76,7413
76,6391
76,7436
76,7342
76,6316
76,5892
76,6351
76,6409
76,6529
76,7546
76,6924
76,6058
76,8350
76,9053
76,7036
76,6532
76,6486
76,5606
76,6346
76,6884
76,6254
76,6663
76,6997
76,6669
76,6084
76,5691
76,6200
76,6040
76,7326
76,8055
76,6630
76,6239
76,6161
76,6319
76,6542
76,4880
76,6414
76,5140
76,5658
76,5988
76,7765
76,6301
76,5618
76,5118
76,5564
76,5833
76,6031
76,6606
76,5482
76,6001
76,7730
76,5947
76,5327
76,6472
76,5633
76,5833
76,5265
76,5176
76,6441
76,7257
76,4668
76,6681
76,5998
76,6906
76,6503
76,5580
76,5285
76,6647
76,5467
76,5641
76,5790
76,4801
76,6061
76,5321
76,4987
76,6992
76,7803
76,4709
76,6853
76,6735
76,5554
76,5853
76,5824
76,5855
76,6202
76,5174
76,5503
76,5686
76,4742
76,5059
